timestamp,yearInSchool,major,major2,major3,division,campus,onCampus,frequencyIndividualStudy,frequencyGroupStudy,frequencyCourseReserves,frequencyBorrowingBooks,frequencyGetHelp,frequencyExhibit,frequencyPrinting,frequencyComputers,frequencyIT,frequencyWriting,needsQuietStudy,needsCollabStudy,needsStudyRooms,needsTextbooks,needsSummit,needsIll,needsPrinters,needsComputers,needsScanners,needsTechBorrowing,commentsResources,preferredStudyAreas,usefulPrimo,usefulDatabases,usefulGoogle,usefulGoogleScholar,researchToolsOpenEnded,resourcesLacking,preferredBookFormat,researchToolsComments,usefulResearchHelpDesk,usefulChat,usefulConsultation,usefulLibrarianClass,usefulLibGuide,usefulVideoTutorial,usefulLibraryWebsite,frequencyLibrarianClass,researchFrustrations,agreeWelcomeInLibrary,agreeComfortableAskingQuestions,whatDoYouValue
2/1/24 10:32,Graduate student,MCFT,NA,NA,Counseling,GRAD,No,Monthly,Never,Once a semester,Once a semester,Once a semester,Never,Monthly,Monthly,Never,Never,Meets my needs,I don't have a need for this,I don't have a need for this,Meets my needs,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,NA,NA,Very useful,Very useful,I haven't used this,I haven't used this,Pretty much just the library resources,NA,It depends,NA,Very useful,I'm not familiar with this,Very useful,Somewhat useful,Have not used,Have not used,Have not used,Often enough,NA,Strongly agree,Strongly agree,NA
2/1/24 10:45,Graduate student,SPSY,NA,NA,Counseling,GRAD,No,Once a semester,Never,Monthly,Never,Never,Never,Once a semester,Never,Never,Never,Does not meet my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,NA,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,NA,NA,Ebooks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/1/24 12:07,Graduate student,PMHCA,NA,NA,Counseling,GRAD,No,Monthly,Never,Once a semester,Never,Once a semester,Never,Never,Never,Once a semester,Once a semester,Meets my needs,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,The resources I ticked above have been quite helpful.,The quiet study place. I just love it there.,Very useful,Very useful,Very useful,Somewhat useful,"Google, Primo, and Google Scholar",Nothing for now,Printed books,I always prefer to have hard copies.,Very useful,Very useful,Have not used,Have not used,Very useful,Very useful,Somewhat useful,No librarians have ever met with any of my classes,When I can't get all the needed materials in same place,Strongly agree,Strongly agree,I love how resourceful the library is.
2/1/24 12:27,Graduate student,MCFT,NA,NA,Counseling,GRAD,No,Once a semester,Once a semester,Monthly,Monthly,Never,Never,Weekly,Weekly,Monthly,Never,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,The books being brought over to grad campus is so nice and I really appreciate this service!,I am excited to check out the study rooms!,Very useful,I haven't used this,Very useful,Very useful,Public city library,Yeah access to textbooks,Printed books,NA,Somewhat useful,Not at all useful,Very useful,Very useful,Very useful,Very useful,Somewhat useful,Often enough,It takes up a large amount of time to find stuff.,Strongly agree,Strongly agree,I think it would be nice to do a walk through of the actually library during grad school orientation. It would be worth it in my mind!
2/1/24 13:11,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,Monthly,Monthly,Once a semester,Once a semester,Once a semester,Monthly,Weekly,Weekly,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,n/a,I like to study upstairs in the reservable rooms for quiet and at the tables on the second floor for groups.,Very useful,Somewhat useful,Somewhat useful,Very useful,just primo and google scholar,not sure,It depends,Primo is great but the search function could be improved,Have not used,Have not used,Have not used,Somewhat useful,Somewhat useful,Have not used,NA,NA,reading,Strongly agree,Strongly agree,I value the 24 availability and the accessability of all the resources and support from library staff. I don't have anything in mind to make it more welcoming except remove the metal detectors.
2/1/24 13:46,Graduate student,PMHCA,NA,NA,Counseling,GRAD,No,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Does not meet my needs,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,I've only utilized Watzek to study once. The chairs in the quiet section were not fatfriendly :( I wouldnt go back to study because i need to feel like my body isnt uncomfortable while trying to learn.,grad campus corbett building is my favorite,Very useful,Very useful,Somewhat useful,I haven't used this,"PSYCHnet, and PSYCHvideos",more e-textbooks for courses,It depends,Love the resources,Have not used,Very useful,Have not used,Have not used,Somewhat useful,Have not used,Have not used,No librarians have ever met with any of my classes,NA,Disagree,Strongly agree,love the amount of materials and that its possible to have them delivered to grad campus
2/1/24 14:17,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,Monthly,Once a semester,Once a semester,Never,Never,Once a semester,Once a semester,Once a semester,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,Quiet area or study rooms,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,"Networks of professional resources, specific publications from ACA",Perhaps a brief 101 on how best to use Primo search.,It depends,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,No librarians have ever met with any of my classes,Difficulty finding a specific article I want.,Strongly agree,Strongly agree,Update the bathrooms!
2/1/24 15:00,Junior,ENG,Gender Studies,NA,Humanities,CAS,No,Weekly,Monthly,Weekly,Monthly,Once a semester,Never,Weekly,Never,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,"balconies, armchairs in D-F -- quiet & spacious, outlets, good lighting",Very useful,Very useful,Very useful,Somewhat useful,NA,NA,Printed books,NA,Very useful,Have not used,Very useful,Very useful,Very useful,Have not used,Very useful,Often enough,NA,Strongly agree,Strongly agree,"I value Watzek as a great place to work, as a comfortable study space, and as a great resource for checking out books (especially Summit)"
2/1/24 15:04,Graduate student,SPSY,NA,NA,Counseling,GRAD,No,Once a semester,Never,Never,Never,Never,Never,Once a semester,Never,Never,Never,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,NA,I like studying anywhere that has a nice view and comfortable chairs.,Very useful,Very useful,Somewhat useful,Very useful,my undergrad library database,more citation tools,Ebooks,NA,Have not used,Have not used,Have not used,Very useful,Have not used,Have not used,Have not used,Often enough,the amount of time it takes and the citations process,Strongly agree,Strongly agree,I value how many of my textbooks are available as e-books through the library! I think having a cafe inside the library would make it more welcoming.
2/1/24 15:35,Senior,IA,French,NA,Social Sciences,CAS,Yes,Daily,Daily,Weekly,Weekly,Monthly,Never,Monthly,Monthly,Once a semester,Once a semester,Meets my needs,Meets my needs,Does not meet my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,"The main level, but depending on noise and occupancy levels I go to the area that is the best fit for my needs.",Very useful,Very useful,Somewhat useful,Very useful,NA,NA,Ebooks,NA,Very useful,Not at all useful,Very useful,Somewhat useful,Very useful,Not at all useful,Somewhat useful,Often enough,NA,Strongly agree,Strongly agree,NA
2/1/24 15:57,First-year student,HIST,English,NA,Humanities,CAS,Yes,Daily,Monthly,Once a semester,Monthly,Once a semester,Monthly,Weekly,Once a semester,Once a semester,Never,Meets my needs,Meets my needs,Does not meet my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I don't have a need for this,Primo and Interlibrary Loan are so helpful!,"I like to study near the windows because it’s pretty, usually the third floor but so move a lot",Very useful,Very useful,Somewhat useful,Somewhat useful,Bibliography’s of previous articles,NA,Printed books,NA,Very useful,Not at all useful,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,No librarians have ever met with any of my classes,"I enjoy research, although it’s difficult",Strongly agree,Somewhat agree,"I think it’s great, no changes"
2/1/24 16:42,Graduate student,AT,NA,NA,Counseling,GRAD,No,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,NA,Very useful,Very useful,Not useful at all,Not useful at all,NA,More than 1-2 text books (or access to digital copies) that are required for courses,Ebooks,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Often enough,Some articles that show up in Primo search are not available or not linked properly,Strongly agree,Strongly agree,NA
2/1/24 17:05,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Weekly,Weekly,Once a semester,Monthly,Never,Never,Weekly,Weekly,Weekly,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,NA,I'm not familiar with this,I'm not familiar with this,Very useful,Somewhat useful,NA,NA,Printed books,NA,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,No librarians have ever met with any of my classes,NA,Somewhat agree,Somewhat agree,NA
2/1/24 17:50,Junior,BIO,Mathematics,NA,Natural Sciences,CAS,No,Weekly,Monthly,Never,Never,Never,Once a semester,Monthly,Weekly,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,NA,NA,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,NA,NA,Ebooks,NA,Have not used,Have not used,Have not used,Very useful,Somewhat useful,Have not used,Very useful,Often enough,NA,Strongly agree,Strongly agree,NA
2/1/24 18:21,Junior,BIO,NA,NA,Natural Sciences,CAS,Yes,Daily,Weekly,Daily,Once a semester,Never,Weekly,Daily,Daily,Never,Monthly,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,Silent sections because it is easy for me to focus when it's quiet. I also like sitting and reading at the couches when you first walk in.,Very useful,Very useful,Somewhat useful,Somewhat useful,NA,NA,Printed books,NA,Very useful,I'm not familiar with this,I'm not familiar with this,Somewhat useful,Very useful,Very useful,NA,Not often enough,NA,Strongly agree,Strongly agree,NA
2/1/24 18:47,Graduate student,AT,NA,NA,Counseling,GRAD,No,Once a semester,Once a semester,Never,Never,Once a semester,Never,Monthly,Never,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Does not meet my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Wish there were more reserve copies of textbooks so more classmates could use it at the same time.,"Quiet areas on the 3rd floor. I like the windows, outlets, bathrooms and quietness.",Very useful,Very useful,Somewhat useful,Somewhat useful,Course provided reading materials,NA,It depends,I love primo. you guys should make primo merch. Ebooks are more convenient but sometimes a physcial copy is needed.,Very useful,Have not used,Very useful,Very useful,Very useful,Have not used,Very useful,Often enough,"Books not being available online, articles only being available to law students, primo citation generator making mistakes",Strongly agree,Strongly agree,"Reliability, being open and helpful. Tours should be given to new/graduate students."
